ONTOLOGY	ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
BP	GO:0002825	regulation of T-helper 1 type immune response	5/632	31/18805	0.161290322580645	4.79915271539404	3.94783995947826	0.00347366380317642	0.0209136047531446	0.0151254216063433	ANXA1/IL1B/IL33/SLAMF1/CCL19	5
BP	GO:0043603	amide metabolic process	28/632	480/18805	0.0583333333333333	1.73569356540084	3.04485020401866	0.0034819770367229	0.0209366753096131	0.0151421070078988	NAT8B/BACE2/ACSF2/PDK2/GBA3/ABCA12/NAT8/NAAA/HMGCS2/VNN1/CROT/SLC7A11/EFNA1/NNMT/ST3GAL1/OTC/PCSK1/MEP1A/NR1H4/VNN2/TDO2/ACSL4/GSTA1/SOD2/IFNG/MME/ENPEP/ALDOB	28
BP	GO:0071375	cellular response to peptide hormone stimulus	23/632	369/18805	0.0623306233062331	1.85463191657233	3.09192740164049	0.00349162962223338	0.0209516621628151	0.0151529460036582	PDK2/FGFR2/ENPP1/PCK2/HMGCS2/STAT1/LYN/PCK1/IL1B/SLC30A10/RAB31/SOCS3/PPARG/FBN1/NR1H4/KDR/EDNRA/PDGFRB/CAV1/NR4A2/FOS/CA2/INHBA	23
BP	GO:0046849	bone remodeling	9/632	91/18805	0.0989010989010989	2.94277715954931	3.46442145658809	0.00349343853271253	0.0209516621628151	0.0151529460036582	CTSK/RAC2/CD38/SNX10/GJA1/GREM1/RASSF2/SPP1/IL6	9
BP	GO:0051347	positive regulation of transferase activity	18/632	263/18805	0.0684410646387833	2.03644655147519	3.1565803149947	0.00354282345349105	0.0212206040701413	0.0153474538268641	CHI3L1/IL1B/STRADB/EFNA1/FBN1/EDN3/ROBO1/LCP2/PTPRC/PDGFRB/LRRK2/RASSF2/IFNG/S100A12/CCR7/WNT5A/LTF/CCL19	18
BP	GO:0042063	gliogenesis	22/632	348/18805	0.0632183908045977	1.88104721373491	3.09370283333837	0.00357635296469835	0.0213940090282596	0.0154728661185817	LRP8/CDKN2B/S100A8/LYN/IL1B/P2RY1/IL33/SLC7A5/PFKFB3/GPR183/S100A9/CCL2/VIM/ASPA/CXCR4/COL3A1/VCAN/AREG/CCL3/IFNG/IL6/STAP1	22
BP	GO:1901343	negative regulation of vasculature development	13/632	164/18805	0.0792682926829268	2.35860798085829	3.25875589149872	0.00366788114767247	0.0219134791840483	0.0158485643882469	STAT1/ADAMTS9/PPARG/FYN/SPARC/ADAMTS1/ANGPT2/SEMA6A/SULF1/CXCL10/SERPINE1/DCN/THBS2	13
BP	GO:0042554	superoxide anion generation	6/632	45/18805	0.133333333333333	3.96729957805907	3.71639255850987	0.003757202044549	0.0222974066150873	0.0161262336054502	DUOX2/NCF2/ITGB2/SOD2/FPR2/CD177	6
BP	GO:0120178	steroid hormone biosynthetic process	6/632	45/18805	0.133333333333333	3.96729957805907	3.71639255850987	0.003757202044549	0.0222974066150873	0.0161262336054502	DHRS11/HSD17B2/HSD3B2/ADM/SRD5A3/EGR1	6
BP	GO:1990776	response to angiotensin	6/632	45/18805	0.133333333333333	3.96729957805907	3.71639255850987	0.003757202044549	0.0222974066150873	0.0161262336054502	SLC30A10/CAV1/COL3A1/PTGS2/CA2/INHBA	6
BP	GO:0034340	response to type I interferon	9/632	92/18805	0.0978260869565217	2.91079045129334	3.42614401589583	0.00375988038486169	0.0222974066150873	0.0161262336054502	IFITM3/IFITM2/ZBP1/OAS2/STAT1/MMP12/CH25H/WNT5A/CR2	9
BP	GO:0006575	modified amino acid metabolic process	14/632	184/18805	0.0760869565217391	2.26394812878371	3.21297251053349	0.00379831213371665	0.0222974066150873	0.0161262336054502	DUOX2/DUOXA2/CPT1A/NAT8/VNN1/CROT/CTSK/SLC7A11/PLA1A/VNN2/GSTA1/SOD2/SLC22A4/CKB	14
BP	GO:0002246	wound healing involved in inflammatory response	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	TIMP1/PPARG/IL1A	3
BP	GO:0003253	cardiac neural crest cell migration involved in outflow tract morphogenesis	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	PITX2/EDNRA/TWIST1	3
BP	GO:0035747	natural killer cell chemotaxis	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	CCL2/CCL4/CCL3	3
BP	GO:0042368	vitamin D biosynthetic process	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	CYP27A1/IFNG/CYP3A4	3
BP	GO:0050859	negative regulation of B cell receptor signaling pathway	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	FCGR2B/FCRL3/CD22	3
BP	GO:0071918	urea transmembrane transport	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	AQP7/AQP8/AQP9	3
BP	GO:0072203	cell proliferation involved in metanephros development	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	STAT1/PDGFRB/EGR1	3
BP	GO:1903596	regulation of gap junction assembly	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	IL1B/APLNR/CAV1	3
BP	GO:1903980	positive regulation of microglial cell activation	3/632	10/18805	0.3	8.92642405063291	4.67548302685205	0.00379895883253627	0.0222974066150873	0.0161262336054502	LRRK2/CCL3/STAP1	3
BP	GO:0010718	positive regulation of epithelial to mesenchymal transition	7/632	60/18805	0.116666666666667	3.47138713080169	3.575559675767	0.00386260016002427	0.0225858172060493	0.0163348218347644	GCNT2/IL1B/PDPN/COL1A1/TWIST1/IL6/SERPINB3	7
BP	GO:0050850	positive regulation of calcium-mediated signaling	7/632	60/18805	0.116666666666667	3.47138713080169	3.575559675767	0.00386260016002427	0.0225858172060493	0.0163348218347644	CHP2/PTPRC/PDGFRB/CCL4/CCL3/P2RX5/NMUR2	7
BP	GO:0090497	mesenchymal cell migration	7/632	60/18805	0.116666666666667	3.47138713080169	3.575559675767	0.00386260016002427	0.0225858172060493	0.0163348218347644	SEMA5A/PITX2/EDN3/SEMA6A/EDNRA/TWIST1/FN1	7
BP	GO:2000242	negative regulation of reproductive process	8/632	76/18805	0.105263157894737	3.13207861425716	3.47314617895075	0.00393697636412259	0.0229919419664759	0.0166285449063599	TIMP1/ARHGDIB/ACVR1C/SULF1/GJA1/IL1A/PTGDS/WNT5A	8
BP	GO:0006641	triglyceride metabolic process	10/632	110/18805	0.0909090909090909	2.70497698504028	3.34443281419614	0.00394281764258947	0.022997308397226	0.016632426089378	LIPC/CPT1A/PCK2/PCK1/C3/SIK1/MOGAT2/PNLIPRP2/CAV1/SLC22A4	10
BP	GO:0071560	cellular response to transforming growth factor beta stimulus	20/632	308/18805	0.0649350649350649	1.93212641788591	3.0758834389861	0.003966077734694	0.0230451273511216	0.0166670103634419	GCNT2/CDH3/FGFR2/CDKN2B/PBLD/CTSK/PPARG/FUT8/FYN/COL1A2/CDH5/CHST11/CLDN1/FBN1/COL1A1/CAV1/COL3A1/HPGD/FOS/WNT5A	20
BP	GO:0046486	glycerolipid metabolic process	24/632	395/18805	0.0607594936708861	1.80788335202692	3.02615145021641	0.0039799655431114	0.0230451273511216	0.0166670103634419	LPCAT1/INPP5J/LIPC/CPT1A/NAAA/PCK2/PLCD1/MTMR11/PCK1/AGPAT4/PLA1A/PLA2G2A/C3/PLEK/SIK1/PLCE1/NR1H4/MOGAT2/PNLIPRP2/CWH43/CAV1/ENPP2/PIGZ/SLC22A4	24
BP	GO:0010950	positive regulation of endopeptidase activity	4/632	20/18805	0.2	5.95094936708861	4.13112399169899	0.00398554428503986	0.0230451273511216	0.0166670103634419	LYN/EFNA1/CR1/SERPINB3	4
BP	GO:0055093	response to hyperoxia	4/632	20/18805	0.2	5.95094936708861	4.13112399169899	0.00398554428503986	0.0230451273511216	0.0166670103634419	SLC7A5/COL1A1/CAV1/SOD2	4
BP	GO:0060602	branch elongation of an epithelium	4/632	20/18805	0.2	5.95094936708861	4.13112399169899	0.00398554428503986	0.0230451273511216	0.0166670103634419	FGFR2/TNC/AREG/WNT5A	4
BP	GO:0071605	monocyte chemotactic protein-1 production	4/632	20/18805	0.2	5.95094936708861	4.13112399169899	0.00398554428503986	0.0230451273511216	0.0166670103634419	IL1B/NR1H4/TWIST1/MCOLN2	4
BP	GO:0071637	regulation of monocyte chemotactic protein-1 production	4/632	20/18805	0.2	5.95094936708861	4.13112399169899	0.00398554428503986	0.0230451273511216	0.0166670103634419	IL1B/NR1H4/TWIST1/MCOLN2	4
BP	GO:0071577	zinc ion transmembrane transport	5/632	32/18805	0.15625	4.64917919303798	3.85277534537929	0.00400499614920153	0.0231004222334192	0.0167070014800999	SLC39A2/SLC30A10/SLC39A5/TRPM6/TMEM163	5
BP	GO:0097205	renal filtration	5/632	32/18805	0.15625	4.64917919303798	3.85277534537929	0.00400499614920153	0.0231004222334192	0.0167070014800999	TMEM63C/CD34/MCAM/SULF1/EDNRA	5
BP	GO:0051338	regulation of transferase activity	27/632	463/18805	0.0583153347732181	1.73515802280121	2.98688291782425	0.00409143239370465	0.0235698793383331	0.0170465286310493	IRAK3/CHI3L1/CDKN2B/TRIB2/LYN/IL1B/STRADB/THY1/HEG1/EFNA1/FBN1/EDN3/ROBO1/FGR/RGS2/LCP2/PTPRC/PDGFRB/LRRK2/RASSF2/IFNG/S100A12/CCR7/SERPINB3/WNT5A/LTF/CCL19	27
BP	GO:0060443	mammary gland morphogenesis	6/632	46/18805	0.130434782608696	3.88105393505779	3.64834424296951	0.00420051491338009	0.0241387523681572	0.0174579567190394	FGFR2/IGFBP5/CAV1/AREG/CCL11/WNT5A	6
BP	GO:1904646	cellular response to amyloid-beta	6/632	46/18805	0.130434782608696	3.88105393505779	3.64834424296951	0.00420051491338009	0.0241387523681572	0.0174579567190394	VCAM1/FYN/ICAM1/GJA1/FCGR2B/FPR2	6
BP	GO:0150063	visual system development	25/632	419/18805	0.0596658711217184	1.7753428899429	2.99314350475138	0.00420570096852436	0.0241388635441595	0.0174580371252595	LPCAT1/PDE6A/PPP2R3A/KRT12/SLC7A11/PITX2/ADAMTS9/THY1/COL4A1/SLC39A5/PRDM1/C3/FBN1/VIM/RHOJ/COL5A2/GJA1/KDR/TWIST1/PDGFRB/ALDH1A2/PXDN/FOS/WNT5A/INHBA	25
BP	GO:0014009	glial cell proliferation	7/632	61/18805	0.114754098360656	3.41447914505084	3.52231007798986	0.00423974219386636	0.0243043871530597	0.0175777493604275	CDKN2B/LYN/IL1B/IL33/SLC7A5/AREG/IL6	7
BP	GO:0016311	dephosphorylation	13/632	167/18805	0.0778443113772455	2.31623777760934	3.18612844875538	0.00427838184830983	0.0244958333275779	0.0177162096659889	DAPP1/INPP5J/DUSP4/PPP2R3A/PTPN13/MTMR11/CHP2/ALPI/EPHX2/PLEK/PTPRC/PTPRR/IFNG	13
BP	GO:0140115	export across plasma membrane	9/632	94/18805	0.0957446808510638	2.8488587395637	3.35111633729588	0.00434035879075886	0.0247899220909846	0.0179289045403885	ABCG2/ABCB1/SLC22A5/SLC30A10/KCND3/GJA1/TMEM163/SLC4A4/PDZK1	9
BP	GO:1904705	regulation of vascular associated smooth muscle cell proliferation	9/632	94/18805	0.0957446808510638	2.8488587395637	3.35111633729588	0.00434035879075886	0.0247899220909846	0.0179289045403885	FGFR2/MMP9/PPARG/IGFBP5/ADAMTS1/GJA1/CALCRL/HPGD/SOD2	9
BP	GO:0072524	pyridine-containing compound metabolic process	14/632	187/18805	0.0748663101604278	2.22762810532729	3.14623718774005	0.00438520107338198	0.0250154571609776	0.0180920190804655	RBKS/KYNU/PCK2/IDO1/NNMT/PFKFB3/CD38/ME1/FMO5/ALPL/SLC4A4/KMO/IFNG/ALDOB	14
BP	GO:0002791	regulation of peptide secretion	15/632	207/18805	0.072463768115942	2.1561410750321	3.11912822822533	0.00440817554280339	0.0250547398247901	0.0181204296227415	CPT1A/ABCA12/SLC16A1/PCK2/S100A8/IL1B/NOS2/GNA11/ACVR1C/CD38/NR1H4/ACSL4/IFNG/FFAR2/IL6	15
BP	GO:0016051	carbohydrate biosynthetic process	15/632	207/18805	0.072463768115942	2.1561410750321	3.11912822822533	0.00440817554280339	0.0250547398247901	0.0181204296227415	PDK2/ENPP1/B4GALNT2/PCK2/PCK1/PPARGC1A/P2RY1/NNMT/FUT8/CHST11/PLEK/SIK1/CHST15/ST3GAL4/ALDOB	15
BP	GO:0030073	insulin secretion	15/632	207/18805	0.072463768115942	2.1561410750321	3.11912822822533	0.00440817554280339	0.0250547398247901	0.0181204296227415	CPT1A/ABCA12/SLC16A1/PCK2/IL1RN/IL1B/NOS2/GNA11/ACVR1C/CD38/NR1H4/ACSL4/IFNG/FFAR2/IL6	15
BP	GO:0140888	interferon-mediated signaling pathway	10/632	112/18805	0.0892857142857143	2.65667382459313	3.27926765895349	0.00448384094810398	0.0254538334259317	0.0184090675237114	IFITM3/IFITM2/ZBP1/OAS2/STAT1/MMP12/PPARG/IFNG/WNT5A/CR2	10
BP	GO:0002230	positive regulation of defense response to virus by host	5/632	33/18805	0.151515151515152	4.50829497506713	3.76156131757931	0.00459195199009592	0.0258728080101565	0.0187120840196022	TRIM22/ZC3H12A/STAT1/AIM2/LILRB1	5
BP	GO:0006829	zinc ion transport	5/632	33/18805	0.151515151515152	4.50829497506713	3.76156131757931	0.00459195199009592	0.0258728080101565	0.0187120840196022	SLC39A2/SLC30A10/SLC39A5/TRPM6/TMEM163	5
BP	GO:0033198	response to ATP	5/632	33/18805	0.151515151515152	4.50829497506713	3.76156131757931	0.00459195199009592	0.0258728080101565	0.0187120840196022	ENPP1/IL1B/P2RY1/PTGS2/P2RX5	5
BP	GO:0042573	retinoic acid metabolic process	5/632	33/18805	0.151515151515152	4.50829497506713	3.76156131757931	0.00459195199009592	0.0258728080101565	0.0187120840196022	UGT1A1/ADH6/ADH1C/CYP3A4/ALDH1A2	5
BP	GO:0071634	regulation of transforming growth factor beta production	5/632	33/18805	0.151515151515152	4.50829497506713	3.76156131757931	0.00459195199009592	0.0258728080101565	0.0187120840196022	LILRB1/LUM/PTGS2/SERPINB7/FN1	5
BP	GO:0071772	response to BMP	14/632	188/18805	0.074468085106383	2.21577901966065	3.12427365699462	0.00459641066961257	0.0258728080101565	0.0187120840196022	FSTL1/SLC39A5/PPARG/CDH5/ACVR1C/FBN1/SULF1/KDR/CHRDL2/CAV1/GREM1/EGR1/TNFAIP6/WNT5A	14
BP	GO:0071773	cellular response to BMP stimulus	14/632	188/18805	0.074468085106383	2.21577901966065	3.12427365699462	0.00459641066961257	0.0258728080101565	0.0187120840196022	FSTL1/SLC39A5/PPARG/CDH5/ACVR1C/FBN1/SULF1/KDR/CHRDL2/CAV1/GREM1/EGR1/TNFAIP6/WNT5A	14
BP	GO:0032890	regulation of organic acid transport	8/632	78/18805	0.102564102564103	3.05176890619929	3.38619517979053	0.00461868969869625	0.0259669293288916	0.0187801557195706	IL1B/CYP4F2/SLC7A5/CLDN2/RGS2/IL1A/ACSL4/KMO	8
BP	GO:0010324	membrane invagination	7/632	62/18805	0.112903225806452	3.35940690077583	3.47015988119732	0.00464407970519825	0.0260469872541251	0.018838056300861	RAB31/C3/ITGB2/HAVCR1/FCGR1A/FCGR2B/STAP1	7
BP	GO:0010574	regulation of vascular endothelial growth factor production	7/632	62/18805	0.112903225806452	3.35940690077583	3.47015988119732	0.00464407970519825	0.0260469872541251	0.018838056300861	IL1B/C3/SULF1/IL1A/CXCL17/PTGS2/IL6	7
BP	GO:0030890	positive regulation of B cell proliferation	6/632	47/18805	0.127659574468085	3.79847831941826	3.58218455437656	0.00468129258695681	0.0262242193840075	0.0189662365317826	GPR183/CD38/PTPRC/BCL6/BTK/FCRL3	6
BP	GO:0043200	response to amino acid	11/632	131/18805	0.083969465648855	2.49849019228911	3.20952839665178	0.00471234826038738	0.0263665761347663	0.0190691937167898	HMGCS2/MMP3/LYN/SLC7A5/COL4A1/FYN/COL1A2/COL1A1/COL5A2/COL3A1/PTGS2	11
BP	GO:1905954	positive regulation of lipid localization	10/632	113/18805	0.0884955752212389	2.63316343676487	3.24721714279091	0.00477541153977784	0.0266648002846264	0.019284879441612	ABCA12/ZC3H12A/IL1B/CYP4F2/PPARG/PRAP1/C3/IL1A/CAV1/SPP1	10
BP	GO:0002396	MHC protein complex assembly	4/632	21/18805	0.19047619047619	5.66757082579867	3.99095537149785	0.00479418498268111	0.0266648002846264	0.019284879441612	HLA-DMA/HLA-DRA/HLA-DOB/HLA-DRB5	4
BP	GO:0002501	peptide antigen assembly with MHC protein complex	4/632	21/18805	0.19047619047619	5.66757082579867	3.99095537149785	0.00479418498268111	0.0266648002846264	0.019284879441612	HLA-DMA/HLA-DRA/HLA-DOB/HLA-DRB5	4
BP	GO:0030502	negative regulation of bone mineralization	4/632	21/18805	0.19047619047619	5.66757082579867	3.99095537149785	0.00479418498268111	0.0266648002846264	0.019284879441612	ENPP1/SRGN/GREM1/CCL3	4
BP	GO:0060973	cell migration involved in heart development	4/632	21/18805	0.19047619047619	5.66757082579867	3.99095537149785	0.00479418498268111	0.0266648002846264	0.019284879441612	PITX2/EDNRA/TWIST1/PDGFRB	4
BP	GO:1990874	vascular associated smooth muscle cell proliferation	9/632	96/18805	0.09375	2.78950751582278	3.27803965403	0.00498843324015053	0.027673830806961	0.020014644216462	FGFR2/MMP9/PPARG/IGFBP5/ADAMTS1/GJA1/CALCRL/HPGD/SOD2	9
BP	GO:0001704	formation of primary germ layer	11/632	132/18805	0.0833333333333333	2.47956223628692	3.18114527084392	0.00498949269616469	0.027673830806961	0.020014644216462	FGFR2/DUSP4/ITGA5/MMP9/ITGB2/COL5A2/GJA1/COL12A1/FN1/WNT5A/INHBA	11
BP	GO:0033002	muscle cell proliferation	17/632	251/18805	0.0677290836653386	2.01526173785869	3.01971843962045	0.00501547412927001	0.027673830806961	0.020014644216462	FGFR2/STAT1/PPARGC1A/MMP9/PPARG/IGFBP5/ADAMTS1/GJA1/CALCRL/PDGFRB/PTGS2/HPGD/SOD2/HGF/IFNG/FOS/IL6	17
BP	GO:0001933	negative regulation of protein phosphorylation	15/632	210/18805	0.0714285714285714	2.1253390596745	3.05819586170164	0.00503051526777346	0.027673830806961	0.020014644216462	IRAK3/ENPP1/TRIB2/PTPN13/ZC3H12A/LYN/IL1B/THY1/HEG1/RGS2/PTPRC/SAMSN1/CAV1/RASSF2/SERPINB3	15
BP	GO:0035725	sodium ion transmembrane transport	14/632	190/18805	0.0736842105263158	2.19245502998001	3.08075837058243	0.00504352848330216	0.027673830806961	0.020014644216462	SLC6A14/SLC23A1/SLC38A4/SLC17A4/CNGA1/ANK3/SLC6A4/SLC6A6/SLC6A20/SLC13A2/SLC6A19/SLC4A4/SLC9A2/SLC5A1	14
BP	GO:1905517	macrophage migration	7/632	63/18805	0.111111111111111	3.30608298171589	3.41906679982182	0.00507681154020645	0.027673830806961	0.020014644216462	SAA1/CCL2/SLAMF1/CXCL17/MCOLN2/CCL3/STAP1	7
BP	GO:0071902	positive regulation of protein serine/threonine kinase activity	10/632	114/18805	0.087719298245614	2.61006551188097	3.21551138354616	0.0050816721916223	0.027673830806961	0.020014644216462	IL1B/EDN3/ROBO1/PDGFRB/LRRK2/IFNG/S100A12/WNT5A/LTF/CCL19	10
BP	GO:0001660	fever generation	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	IL1B/IL1A/PTGS2	3
BP	GO:0002645	positive regulation of tolerance induction	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	IRAK3/IDO1/LILRB2	3
BP	GO:0002765	immune response-inhibiting signal transduction	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	LYN/LILRB2/LILRB1	3
BP	GO:0015747	urate transport	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	SLC23A1/ABCG2/SLC17A4	3
BP	GO:0015791	polyol transmembrane transport	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	AQP7/AQP11/AQP9	3
BP	GO:0015840	urea transport	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	AQP7/AQP8/AQP9	3
BP	GO:0032000	positive regulation of fatty acid beta-oxidation	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	CPT1A/TWIST1/FABP1	3
BP	GO:0060346	bone trabecula formation	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	CHAD/COL1A1/GREM1	3
BP	GO:0060601	lateral sprouting from an epithelium	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	FGFR2/SULF1/WNT5A	3
BP	GO:0061470	T follicular helper cell differentiation	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	GPR183/ICOS/IL6	3
BP	GO:0140507	granzyme-mediated programmed cell death signaling pathway	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	GZMB/SRGN/GZMK	3
BP	GO:1904181	positive regulation of membrane depolarization	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	ANK3/KDR/DCN	3
BP	GO:2001204	regulation of osteoclast development	3/632	11/18805	0.272727272727273	8.11493095512083	4.40177427912347	0.00509406988313067	0.027673830806961	0.020014644216462	FBN1/LILRB1/LTF	3
BP	GO:0048880	sensory system development	25/632	426/18805	0.0586854460093897	1.74617058893445	2.90504145835571	0.00518076956958091	0.0281121433554959	0.0203316465778528	LPCAT1/PDE6A/PPP2R3A/KRT12/SLC7A11/PITX2/ADAMTS9/THY1/COL4A1/SLC39A5/PRDM1/C3/FBN1/VIM/RHOJ/COL5A2/GJA1/KDR/TWIST1/PDGFRB/ALDH1A2/PXDN/FOS/WNT5A/INHBA	25
BP	GO:0048066	developmental pigmentation	6/632	48/18805	0.125	3.71934335443038	3.5178176476615	0.00520135089418417	0.0281584141108093	0.0203651111426861	ENPP1/ADAMTS9/GNA11/EDN3/EDNRA/SOD2	6
BP	GO:2000516	positive regulation of CD4-positive, alpha-beta T cell activation	6/632	48/18805	0.125	3.71934335443038	3.5178176476615	0.00520135089418417	0.0281584141108093	0.0203651111426861	CD55/ANXA1/HLA-DRA/CD86/IFNG/CCL19	6
BP	GO:0010464	regulation of mesenchymal cell proliferation	5/632	34/18805	0.147058823529412	4.37569806403574	3.6739200014036	0.0052375583465732	0.028223613143241	0.0204122652734778	FGFR2/STAT1/PRRX1/KDR/WNT5A	5
BP	GO:0045671	negative regulation of osteoclast differentiation	5/632	34/18805	0.147058823529412	4.37569806403574	3.6739200014036	0.0052375583465732	0.028223613143241	0.0204122652734778	FBN1/LILRB1/CCL3/TNFAIP6/LTF	5
BP	GO:0051873	killing by host of symbiont cells	5/632	34/18805	0.147058823529412	4.37569806403574	3.6739200014036	0.0052375583465732	0.028223613143241	0.0204122652734778	APOL1/CXCL6/TREM1/DEFA5/LTF	5
BP	GO:0060055	angiogenesis involved in wound healing	5/632	34/18805	0.147058823529412	4.37569806403574	3.6739200014036	0.0052375583465732	0.028223613143241	0.0204122652734778	CD34/MCAM/KDR/CXCR4/SERPINE1	5
BP	GO:0006809	nitric oxide biosynthetic process	8/632	80/18805	0.1	2.9754746835443	3.30199108072914	0.00538751883115015	0.0289982580404764	0.0209725144894397	ZC3H12A/IL1B/NOS2/ITGB2/CAV1/PTGS2/SOD2/IFNG	8
BP	GO:0071692	protein localization to extracellular region	23/632	383/18805	0.0600522193211488	1.78683858280728	2.90126228616696	0.0054642626168452	0.0293774855533956	0.0212467845679524	CPT1A/ABCA12/SLC16A1/PCK2/IL1RN/IL1B/SAA1/NOS2/PPARG/GNA11/ACVR1C/CD38/PCSK1/PLEK/FBN1/IL1A/NR1H4/ACSL4/CWH43/EXPH5/IFNG/FFAR2/IL6	23
BP	GO:0006767	water-soluble vitamin metabolic process	7/632	64/18805	0.109375	3.25442543512658	3.36899083402569	0.0055391445377288	0.0297458428508839	0.0215131929414512	SLC23A1/SLC19A3/VNN1/NNMT/SLC2A3/VNN2/ALPL	7
